Time (sec), Heater 1 (%), Temperature 1 (degC)
1.161190586805343628e+03,2.000000000000000000e+01,9.668000000000000682e+01
1.162195587396621704e+03,2.000000000000000000e+01,9.673000000000000398e+01
1.163194210767745972e+03,2.000000000000000000e+01,9.668000000000000682e+01
1.164198941469192505e+03,2.000000000000000000e+01,9.670000000000000284e+01
1.165201210021972656e+03,2.000000000000000000e+01,9.673000000000000398e+01
1.166204332113265991e+03,2.000000000000000000e+01,9.670000000000000284e+01
1.167203017473220825e+03,2.000000000000000000e+01,9.668000000000000682e+01
1.168196306943893433e+03,2.000000000000000000e+01,9.668000000000000682e+01
1.169190924406051636e+03,2.000000000000000000e+01,9.665999999999999659e+01
1.170192668676376343e+03,2.000000000000000000e+01,9.665999999999999659e+01
1.171195641756057739e+03,2.000000000000000000e+01,9.668000000000000682e+01
1.172197348594665527e+03,2.000000000000000000e+01,9.673000000000000398e+01
1.173200356006622314e+03,2.000000000000000000e+01,9.668000000000000682e+01
1.174198978662490845e+03,2.000000000000000000e+01,9.673000000000000398e+01
1.175201710939407349e+03,2.000000000000000000e+01,9.670000000000000284e+01
1.176205446958541870e+03,2.000000000000000000e+01,9.675000000000000000e+01
1.177203409910202026e+03,2.000000000000000000e+01,9.678000000000000114e+01
1.178205529928207397e+03,2.000000000000000000e+01,9.673000000000000398e+01
1.179203595399856567e+03,2.000000000000000000e+01,9.673000000000000398e+01
1.180205698251724243e+03,2.000000000000000000e+01,9.690000000000000568e+01
1.181207246065139771e+03,2.000000000000000000e+01,9.690000000000000568e+01
1.182209365606307983e+03,2.000000000000000000e+01,9.684999999999999432e+01
1.183208450078964233e+03,2.000000000000000000e+01,9.687999999999999545e+01
1.184212493896484375e+03,2.000000000000000000e+01,9.679999999999999716e+01
1.185211223363876343e+03,2.000000000000000000e+01,9.682999999999999829e+01
1.186213824510574341e+03,2.000000000000000000e+01,9.690000000000000568e+01
1.187215412616729736e+03,2.000000000000000000e+01,9.687999999999999545e+01
1.188215208530426025e+03,2.000000000000000000e+01,9.679999999999999716e+01
1.189210571527481079e+03,2.000000000000000000e+01,9.684999999999999432e+01
1.190203912258148193e+03,2.000000000000000000e+01,9.687999999999999545e+01
1.191196857213973999e+03,2.000000000000000000e+01,9.696999999999999886e+01
1.192198073387145996e+03,2.000000000000000000e+01,9.684999999999999432e+01
1.193201919555664062e+03,2.000000000000000000e+01,9.700000000000000000e+01
1.194207001209259033e+03,2.000000000000000000e+01,9.673000000000000398e+01
1.195212954521179199e+03,2.000000000000000000e+01,9.682999999999999829e+01
1.196211971998214722e+03,2.000000000000000000e+01,9.679999999999999716e+01
1.197212686538696289e+03,2.000000000000000000e+01,9.678000000000000114e+01
1.198204643964767456e+03,2.000000000000000000e+01,9.673000000000000398e+01
