Time (sec),  Heater (%),  Temperature (C)
2.143589570522308350e+02,4.000000000000000000e+01,9.753000000000000114e+01
2.153562433719635010e+02,4.000000000000000000e+01,9.757999999999999829e+01
2.163487067222595215e+02,4.000000000000000000e+01,9.792000000000000171e+01
2.173439412117004395e+02,4.000000000000000000e+01,9.795000000000000284e+01
2.183374383449554443e+02,4.000000000000000000e+01,9.801999999999999602e+01
2.193328802585601807e+02,4.000000000000000000e+01,9.834000000000000341e+01
2.203240222930908203e+02,4.000000000000000000e+01,9.845999999999999375e+01
2.213204579353332520e+02,4.000000000000000000e+01,9.900000000000000000e+01
2.223160772323608398e+02,4.000000000000000000e+01,9.890000000000000568e+01
2.233131563663482666e+02,4.000000000000000000e+01,9.940999999999999659e+01
2.243077013492584229e+02,4.000000000000000000e+01,9.940999999999999659e+01
2.253035712242126465e+02,4.000000000000000000e+01,9.998000000000000398e+01
2.262991003990173340e+02,4.000000000000000000e+01,9.998000000000000398e+01
2.272906770706176758e+02,4.000000000000000000e+01,9.998000000000000398e+01
2.282848691940307617e+02,4.000000000000000000e+01,9.995000000000000284e+01
2.292775022983551025e+02,4.000000000000000000e+01,9.990000000000000568e+01
2.302794191837310791e+02,4.000000000000000000e+01,1.003900000000000006e+02
2.312790665626525879e+02,4.000000000000000000e+01,1.004599999999999937e+02
2.322769403457641602e+02,4.000000000000000000e+01,1.006800000000000068e+02
2.332724974155426025e+02,4.000000000000000000e+01,1.009500000000000028e+02
2.342653679847717285e+02,4.000000000000000000e+01,1.013400000000000034e+02
2.352614173889160156e+02,4.000000000000000000e+01,1.014399999999999977e+02
2.362562656402587891e+02,4.000000000000000000e+01,1.010999999999999943e+02
2.372538530826568604e+02,4.000000000000000000e+01,1.010000000000000000e+02
2.382490313053131104e+02,4.000000000000000000e+01,1.009500000000000028e+02
2.392455871105194092e+02,4.000000000000000000e+01,1.004899999999999949e+02
2.402422335147857666e+02,4.000000000000000000e+01,1.003700000000000045e+02
2.412382152080535889e+02,4.000000000000000000e+01,1.006800000000000068e+02
2.422331120967864990e+02,4.000000000000000000e+01,1.008499999999999943e+02
2.432311532497406006e+02,4.000000000000000000e+01,1.008799999999999955e+02
